public_building_id,City,fire,Projected_Area,Height,Plot_Ratio,Effective_Age,Mean_Age_Score,Pop_Density,Price,Fee,EUI,Real_Total_Pop,Total_Built_Area,Usage
SHB_0f69bdb523942227,Shanghai,0,411.8256,18.0,2.5,22.0,42.10918545302982,0.014768172592571566,53462.0,1.2,106.952771334059,36.49146923303604,2470.9536,Residential_3
SHB_6f239672f310a852,Shanghai,0,481.6516,18.0,1.7,32.0,46.591085841320066,0.09388389166939595,66500.0,0.9,110.056913956187,271.31595982074737,2889.9096,Residential_3
SHB_768a067d01dd3302,Shanghai,0,214.7503,18.0,2.0,34.0,42.10918935255381,0.041008374721010814,49993.0,0.7,187.2485477506866,52.83936464309693,1288.5018,Residential_3
SHB_d69bf79b46d73c63,Shanghai,0,186.2646,9.0,0.6,7.0,42.467972096288335,0.006981278083279235,64364.0,4.3,186.0630269224294,3.90109490901232,558.7938,Residential_1
SHB_15957f556f6fecbc,Shanghai,0,486.8269,18.0,1.2,17.0,40.61186633872241,0.03015947102428996,73338.0,1.2,106.4164738578715,88.09465070636944,2920.9614,Residential_3
SHB_ebecacbe6ed30843,Shanghai,0,385.9665,18.0,1.1,12.0,40.290591755623375,0.028533601500248893,52677.0,1.0,187.2485477506866,66.07808582067489,2315.799,Residential_3
SHB_300bd999c923010c,Shanghai,0,196.2276,33.0,1.5,12.0,39.764760108996754,0.014352931187443463,25752.0,1.2,107.9609077494667,30.980853638648988,2158.5036,Residential_1
SHB_64dd227ae4727f1b,Shanghai,0,611.4717,18.0,0.5,23.0,38.13754193271187,0.009503150468791698,25800.0,2.0,191.1767204981559,34.86544543504714,3668.8302000000003,Residential_3
SHB_eea54febecd4bd66,Shanghai,0,411.9978,12.0,2.0,24.0,40.61186731089004,0.06339490504527173,35667.0,0.5,193.1126855299547,104.47424563944341,1647.9912,Residential_3
SHB_0e976eb4f0e81219,Shanghai,0,488.9589,9.0,2.3,13.0,40.61186297778619,0.034016363473875474,40683.0,1.26,116.7545491822112,49.897810998558995,1466.8767,Residential_1
SHB_d3e9ef0475dbdb09,Shanghai,0,844.778,9.0,1.9,4.0,38.13754897896063,0.03639120283434662,24264.0,1.0,272.5330194201419,92.22746264398099,2534.334,Residential_1
SHB_fcb39bba461b5233,Shanghai,0,1062.5856,69.0,3.15,10.0,46.42674354424116,0.035533258773380455,204939.0,6.3,106.3644518347447,868.4139691543579,24439.468800000002,Residential_1
SHB_bde2533a79313b6e,Shanghai,0,317.5909,12.0,1.75,7.0,46.331509409273394,0.053079053125342474,294500.0,11.0,193.1126855299547,67.42969701290131,1270.3636,Residential_3
SHB_18188fab225497b5,Shanghai,0,335.0177,15.0,1.2,14.0,38.137537130212415,0.014434124466856213,44200.0,0.65,191.1767204981559,24.17843590199947,1675.0884999999998,Residential_3
SHB_b01a4da782a2bd48,Shanghai,0,334.4048,21.0,2.2,12.0,40.29059023057829,0.021913646881671262,34048.0,0.6,187.2485477506866,51.29620091915131,2340.8336,Residential_3
SHB_2b2452ddb4019f65,Shanghai,0,128.5205,9.0,0.9,12.0,42.46805249883383,0.03895152836309796,47800.0,1.5,195.451468548024,15.018209702968594,385.5615,Residential_1
SHB_fbf9a8d2543b4b01,Shanghai,0,731.6815,15.0,2.0,18.0,40.611856740758896,0.007897231117085735,28600.0,0.8,186.0630269224294,28.89128954797983,3658.4075000000003,Residential_3
SHB_77cb83202dbdf6fe,Shanghai,0,528.0647,21.0,1.86,32.0,46.8475696106584,0.04404821145812606,51601.0,0.5,110.056913956187,162.82213898420332,3696.4529,Residential_3
SHB_df98de252fc8a46f,Shanghai,0,685.9399,18.0,1.8,16.0,38.13753980963222,0.00716764712169938,28991.0,1.2,187.419098055674,29.499450899362564,4115.6394,Residential_3
SHB_071b1cb52d04716b,Shanghai,0,574.737,18.0,1.3,24.0,42.468074533365815,0.021177079678797242,52433.0,1.2,188.2998176949356,73.02750746011733,3448.4219999999996,Residential_3
SHB_3dbf587a4aa622b6,Shanghai,0,465.3947,18.0,1.6,27.0,40.29059159446819,0.022760466876365827,57512.0,0.6,110.056913956187,63.55560392271727,2792.3682,Residential_3
SHB_8f497b8e2dcdfb7f,Shanghai,0,324.4825,15.0,1.6,7.0,42.46806301914854,0.014922105148902475,71361.0,2.87,188.2998176949356,24.20980991989374,1622.4125000000001,Residential_3
SHB_e6e7e245e40499ca,Shanghai,0,478.8523,18.0,1.2,34.0,46.591083680856094,0.038115805834068456,50851.0,0.8,191.0414887439485,109.5110477399826,2873.1138,Residential_3
SHB_ad75f404570e8664,Shanghai,0,594.5377,18.0,1.2,23.0,40.61186560447567,0.021312773338843002,47252.0,0.8,106.4164738578715,76.02748344898224,3567.2262,Residential_3
SHB_875aea9d551d952e,Shanghai,0,455.7237,30.0,1.3,6.0,40.290593089190544,0.01808244489251595,24460.0,1.95,107.4101180895406,82.40598691463471,4557.237,Residential_1
SHB_f836acbf2b409397,Shanghai,0,605.2909,18.0,1.9,22.0,46.84756537603953,0.019355692317258203,44017.0,0.7,191.0414887439485,70.29494653701782,3631.7454,Residential_3
SHB_d678e4aae28118ab,Shanghai,0,352.0471,90.0,1.2,28.0,38.13753210477796,0.0017397993665157888,13000.0,0.5,109.8968757818925,18.374739646911618,10561.413,Residential_3
SHB_2747de5b64696ef8,Shanghai,0,205.2876,18.0,1.74,13.0,40.611861787057926,0.03619061744009699,50060.0,1.5,112.5992859239952,44.57690998077393,1231.7256,Residential_3
SHB_5d229c3b24056b7f,Shanghai,0,121.02,9.0,0.7,16.0,38.13745196451361,0.010412233396367269,57490.0,2.1,195.451468548024,3.780265456885101,363.06,Residential_1
SHB_edff2efc9ed426ab,Shanghai,0,418.9478,18.0,1.8,32.0,45.874314751137454,0.05437941827464777,52500.0,0.8,188.2998176949356,136.69282590866086,2513.6868,Residential_3
SHB_85c2408829ced0fd,Shanghai,0,167.121,6.0,2.9,17.0,42.109170144609955,0.046699745766293564,82500.0,6.0,195.2049422402298,15.609016424417495,334.242,Residential_1
SHB_ea9252de2c65982b,Shanghai,0,134.151,6.0,0.75,13.0,40.61183515015282,0.04273497352132612,98119.0,4.95,195.451468548024,11.46587886571884,268.302,Residential_1
SHB_e9a5f8f758680e49,Shanghai,0,126.4026,18.0,0.29,13.0,39.76463671263255,0.0038386839718671556,86162.0,2.6,187.2485477506866,2.911317807734012,758.4156,Residential_3
SHB_2cdcdd117076459c,Shanghai,0,754.7543,36.0,2.1,24.0,40.6118680657388,0.01661617894211683,63998.0,1.8,106.9991289866339,150.49359007358552,9057.051599999999,Residential_1
SHB_9fc029af6fddaedc,Shanghai,0,784.9554,18.0,2.0,22.0,46.84757203689843,0.144080962811578,64500.0,0.55,103.7447431214784,678.5827787768842,4709.732400000001,Residential_3
SHB_3ef14728afe5080d,Shanghai,1,635.9765,24.0,1.1,13.0,40.61186957847194,0.0727284900166778,35473.0,0.5,186.0630269224294,370.0288842487335,5087.812,Residential_3
SHB_b255751a767319cc,Shanghai,0,493.1773,9.0,2.4,32.0,40.29058903484483,0.030142067890004502,24200.0,1.0,276.9477066756423,44.59615097522735,1479.5319,Residential_1
SHB_88de9ca22b67de5d,Shanghai,0,123.5716,9.0,0.3,17.0,42.1091691798099,0.04010137511730755,111611.0,4.5,197.3488026935816,14.866173256337644,370.7148,Residential_1
SHB_c82e47a9859b1ad3,Shanghai,0,206.4393,9.0,1.0,17.0,38.13683735123613,0.0008606152388431048,58234.0,1.35,278.6082817937599,0.5329944224283101,619.3179,Residential_1
SHB_f64e0ba5e57b9b54,Shanghai,0,163.3695,9.0,1.5,12.0,38.13751030580826,0.018314462441860933,28800.0,1.78,195.451468548024,8.976073715686798,490.10849999999994,Residential_1
SHB_bf0ab98579e85255,Shanghai,0,359.4923,6.0,1.5,4.0,38.137551545935416,0.4365400618981612,26964.0,0.7,274.2758623545001,313.8655817878247,718.9846,Residential_1
SHB_5484a8efec47e1a6,Shanghai,0,239.5275,18.0,1.5,29.0,46.84755442216665,0.018304595455950805,45400.0,0.9,110.056913956187,26.30672392845154,1437.165,Residential_3
SHB_b4bd45801bd2f370,Shanghai,0,559.4937,30.0,1.7,20.0,40.611865603654955,0.015115931254868781,78801.0,1.44,191.0414887439485,84.57268306732178,5594.937,Residential_1
SHB_eed2f68192058967,Shanghai,0,1017.8163,33.0,1.2,22.0,45.874316826764634,0.028091634585511244,52500.0,0.8,188.783576376697,314.51335932254796,11195.979299999999,Residential_1
SHB_b87fde2443cbaf69,Shanghai,0,495.3024,18.0,0.5,17.0,42.46807698388997,0.041439425135552585,50000.0,2.0,107.5853159867198,123.15028034555712,2971.8143999999998,Residential_3
SHB_0b94d4a8634320e3,Shanghai,0,636.019,42.0,1.2,12.0,42.10919280176288,0.010459784929543315,44867.0,1.5,105.2490472299035,93.13670731544494,8904.266,Residential_1
SHB_c08c6f0a2b0b7f01,Shanghai,0,206.9956,15.0,1.8,76.0,47.969218171735584,0.32900167949587295,109000.0,0.5,196.9700178190189,340.5095002412796,1034.978,Residential_3
SHB_adf50d2f07f0cdbd,Shanghai,0,455.0363,6.0,1.0,31.0,40.61186581233767,0.08951727429871073,53488.0,0.8,274.2758623545001,81.46721856594085,910.0726,Residential_1
SHB_520e77203cbcb346,Shanghai,0,473.8307,18.0,2.0,27.0,47.32208485478775,0.0677106719390587,44089.0,0.7,110.056913956187,192.50037049412725,2842.9842,Residential_3
SHB_2459d70e02ac98b8,Shanghai,1,839.981,18.0,2.5,17.0,46.18715012935486,0.020599966269986284,54515.0,0.5,106.1021411931076,103.8214816045761,5039.886,Residential_3
SHB_8b1a70db4ae42306,Shanghai,0,196.8661,18.0,1.95,69.0,46.84756511930959,0.05539001706698497,49352.0,0.6,112.5992859239952,65.42649983346462,1181.1966,Residential_3
SHB_a3f8b7d3af67d99e,Shanghai,0,447.2406,30.0,1.8,17.0,42.109189562485476,0.012284697437287787,66031.0,1.1,107.4101180895406,54.94215452671052,4472.406,Residential_1
SHB_8c56a64bb545fbb5,Shanghai,0,104.1976,9.0,1.6,17.0,39.76471649246309,0.02233030705495642,28315.0,1.58,197.3488026935816,6.980293207168581,312.5928,Residential_1
SHB_3cc1e5bfe5af12ac,Shanghai,0,287.7795,18.0,3.0,18.0,42.10918855017103,0.027720195648994587,47294.0,0.5,112.5992859239952,47.863824262619026,1726.677,Residential_3
SHB_22a19f05edfc1fdf,Shanghai,0,837.6076,30.0,1.6,17.0,42.109189193299976,0.006129991208796935,26894.0,0.9,107.4101180895406,51.345272244215,8376.076000000001,Residential_1
SHB_706af146abb0a5c2,Shanghai,0,373.006,15.0,1.2,22.0,42.10919002548621,0.030772765591698826,36200.0,1.2,191.0414887439485,57.39213101148605,1865.0299999999997,Residential_3
SHB_bcc95f43063612e3,Shanghai,0,426.1006,18.0,1.2,35.0,45.874314923621405,0.0506780729775324,47400.0,0.8,189.7240479988971,129.56374381542204,2556.6036,Residential_3
SHB_2e44a86e0db613b1,Shanghai,0,640.5551,36.0,1.2,17.0,42.46807768595057,0.018882957764782195,44140.0,0.35,108.419481966606,145.14689879179002,7686.6612000000005,Residential_1
SHB_cd233b819661fc44,Shanghai,0,420.6841,15.0,1.8,13.0,40.61186061555119,0.018495426528828265,39736.0,0.74,188.2998176949356,38.90365931698122,2103.4205,Residential_3
SHB_221f112766f55e21,Shanghai,0,127.2629,9.0,0.9,13.0,39.764731325990006,0.024934044878351127,73219.0,1.7,195.451468548024,9.519536579847335,381.7887,Residential_1
SHB_19d74684fd1e2d78,Shanghai,0,371.6414,30.0,2.0,9.0,39.76476188040976,0.009650790325903318,29628.0,0.5,107.4101180895406,35.86633227825165,3716.4139999999998,Residential_1
SHB_2e828b5236840dcd,Shanghai,0,237.1219,21.0,1.8,25.0,40.61185916642094,0.021260505968231817,52842.0,0.6,196.9700178190189,35.289320991039276,1659.8533,Residential_3
SHB_1d9f98dcd6b001f8,Shanghai,0,539.9079,12.0,1.2,17.0,40.2905914911027,0.02785358538974877,22271.0,0.8,106.577636016138,60.153483180999764,2159.6316,Residential_3
SHB_319190d6f2012f09,Shanghai,0,427.5732,18.0,1.8,26.0,42.46807749642633,0.05003751557847217,51424.0,0.95,106.952771334059,128.36820393562317,2565.4392,Residential_3
SHB_787523518930d7ca,Shanghai,0,548.9008,18.0,2.0,36.0,42.109193287247436,0.029262742687617756,59196.0,1.5,188.2998176949356,96.37405722856522,3293.4048000000003,Residential_3
SHB_16fd0f96574de522,Shanghai,0,144.4779,33.0,0.22,17.0,39.76472160469067,0.004826826300399704,97673.0,3.8,189.7240479988971,7.671067003011703,1589.2569,Residential_1
SHB_dd2e4c758727428d,Shanghai,0,352.8829,18.0,1.4,28.0,40.61186494015022,0.03290520085698408,37822.0,0.4,188.2998176949356,69.67009622097017,2117.2974,Residential_3
SHB_0f80b745a9986a2d,Shanghai,0,362.3487,54.0,3.7,17.0,45.87431693311815,0.06795168736216281,58096.0,1.5,187.614026870642,443.1997004127502,6522.2766,Residential_1
SHB_8663a7ac79f31cc4,Shanghai,0,327.079,15.0,1.5,13.0,42.10919289430481,0.06003087431708939,46019.0,1.52,106.577636016138,98.1741917037964,1635.395,Residential_3
SHB_cef4c45f4a07db0d,Shanghai,0,208.769,18.0,1.5,64.0,46.33150086095743,0.023497440038066468,53552.0,0.6,187.2485477506866,29.43322235584259,1252.614,Residential_3
SHB_27b4166b49904f39,Shanghai,0,220.0841,9.0,0.29,21.0,42.109168204447045,0.021775959737645338,139675.0,6.8,277.1405325149242,14.377627501487732,660.2523,Residential_1
SHB_799cc44c8f66c492,Shanghai,0,484.0967,18.0,0.85,23.0,42.468076359994505,0.03377755155986645,54216.0,1.5,187.2485477506866,98.10960746526719,2904.5802,Residential_3
SHB_f692f838783d4d7e,Shanghai,0,103.6742,9.0,2.16,16.0,42.10914741136953,0.027181660382219284,78261.0,1.5,197.3488026935816,8.454110684394836,311.0226,Residential_1
SHB_3902da430223191d,Shanghai,0,187.634,9.0,0.59,17.0,38.13749987583533,0.01281336525346853,47741.0,3.2,122.5042298788697,7.2126689279079415,562.9019999999999,Residential_1
SHB_0a468fcb41c9241f,Shanghai,0,450.7155,18.0,2.0,17.0,48.37455478029071,0.04005443170792806,91671.0,1.5,188.2998176949356,108.31891928672789,2704.293,Residential_3
SHB_83ceaa93bf0258c8,Shanghai,0,511.9956,18.0,2.0,8.0,40.290593241744865,0.02885332308070595,49824.0,2.58,107.5853159867198,88.63664677619936,3071.9736000000003,Residential_3
SHB_60f53267ac2b5736,Shanghai,0,571.0739,21.0,1.2,13.0,39.7647711489558,0.04739867548217576,50411.0,2.08,187.2485477506866,189.47702523708344,3997.5173,Residential_3
SHB_f907fefb6cdf63b2,Shanghai,0,530.7032,18.0,1.5,13.0,40.61186656505885,0.029954962252987605,42694.0,0.5,186.0630269224294,95.3831659412384,3184.2192000000005,Residential_3
SHB_155a10a06cec7a7a,Shanghai,0,370.2085,18.0,1.9,32.0,46.847563358193135,0.02343062586881847,44948.0,0.3,110.056913956187,52.045301141738896,2221.251,Residential_3
SHB_e4e951c391aba7e2,Shanghai,0,398.5281,18.0,1.2,25.0,47.32208489015482,0.0797412442048497,54000.0,2.0,191.0414887439485,190.67475926756856,2391.1686,Residential_3
SHB_ef5349900b23271e,Shanghai,0,208.5559,9.0,1.6,18.0,38.13752832396707,0.02507648687216997,38900.0,1.8,272.5330194201419,15.689547865390779,625.6677,Residential_1
SHB_c65277576f28f710,Shanghai,0,149.6831,9.0,0.8,22.0,38.13753965101717,0.06284265625270734,59169.0,1.5,186.0630269224294,28.219450800418855,449.0493,Residential_1
SHB_34200498388eb3ee,Shanghai,0,733.6014,18.0,1.7,32.0,42.46807537514207,0.019095897004748938,37436.0,0.8,110.056913956187,84.05266066163777,4401.6084,Residential_3
SHB_feb5b9ac073ea71c,Shanghai,0,218.5727,9.0,1.6,22.0,46.33150992146031,0.10106916340789177,77128.0,0.6,278.6082817937599,66.27287979841232,655.7181,Residential_1
SHB_f07c294c4daeb286,Shanghai,0,203.4896,21.0,2.1,17.0,39.76473624888201,0.00758445186118998,26132.0,0.85,112.5992859239952,10.803499528169633,1424.4272,Residential_3
SHB_3d5bb7d54353e5d1,Shanghai,0,168.0645,9.0,1.2,28.0,38.13751044102087,0.017903336557954827,37000.0,0.5,195.451468548024,9.026745920833198,504.19350000000003,Residential_1
SHB_23d980d5098c399d,Shanghai,0,260.1822,9.0,1.2,13.0,39.76477029289438,0.16447140474731836,34200.0,0.5,116.7545491822112,128.37759577274323,780.5466000000001,Residential_1
SHB_087894c2677fc331,Shanghai,0,165.2462,9.0,0.5,22.0,42.10917454025379,0.03682714083054287,83651.0,3.0,193.1126855299547,18.25663523733616,495.73859999999996,Residential_1
SHB_9597c5554ef3981f,Shanghai,0,115.9658,6.0,1.2,28.0,40.611856712947855,0.12161009412157973,64374.0,1.2,197.3488026935816,28.20522370576858,231.9316,Residential_1
SHB_309163638413c545,Shanghai,0,450.3552,18.0,1.33,16.0,40.61186756890695,0.046479573997229726,77948.0,3.2,188.2998176949356,125.59390706062317,2702.1312000000003,Residential_3
SHB_33ceb52e8976d332,Shanghai,0,115.5272,9.0,1.2,13.0,40.611826094533455,0.026314409808671932,23400.0,0.89,197.3488026935816,9.120090254545211,346.5816,Residential_1
SHB_09cb170cd1d1afb4,Shanghai,0,363.8724,9.0,4.3,93.0,46.42673986932801,0.10191903031199523,98500.0,1.8,277.1405325149242,111.25656649589537,1091.6172000000001,Residential_1
SHB_66b551f60ee8e121,Shanghai,0,446.4914,15.0,1.5,14.0,40.61186338753221,0.02406293869416465,43430.0,0.6,189.7240479988971,53.719475928358726,2232.457,Residential_3
SHB_b795ca1eacc5245c,Shanghai,0,519.1261,15.0,1.06,17.0,40.61186761203356,0.053225551039435666,63700.0,2.3,109.4626129590327,138.1538636572659,2595.6304999999998,Residential_3
SHB_f389d86b04db5a26,Shanghai,0,170.2204,18.0,0.42,16.0,40.61183492068983,0.011142382730973444,171870.0,10.0,112.5992859239952,11.379965072516352,1021.3224,Residential_3
SHB_8782f21c1edc56b7,Shanghai,0,292.7127,9.0,1.6,13.0,40.6118603757496,0.04376042640974838,64717.0,1.8,278.6082817937599,38.427697702646256,878.1380999999999,Residential_1
SHB_03549499b64bd7e7,Shanghai,0,338.1011,18.0,2.5,13.0,40.290593013290575,0.03921844678354064,40076.0,0.7,186.0630269224294,79.5587999868393,2028.6065999999998,Residential_3
SHB_72b12127eefdfb63,Shanghai,0,619.4068,15.0,1.2,22.0,42.10919193646383,0.02480165926175096,40725.0,0.45,193.1126855299547,76.81158199005762,3097.0339999999997,Residential_3
SHB_41b5a753b9202a34,Shanghai,0,418.4223,18.0,2.0,12.0,42.46807830500977,0.06977067478410066,51079.0,0.35,187.2485477506866,175.16163729429243,2510.5338,Residential_3
SHB_62a31e7f6c647471,Shanghai,0,526.3376,15.0,1.6,17.0,46.847567679059445,0.04020947469379496,80245.0,1.45,110.056913956187,105.81879203796386,2631.6879999999996,Residential_3
SHB_539262d61262883d,Shanghai,0,330.6878,12.0,1.33,17.0,40.611868888179615,0.12900425860306491,43216.0,0.8,106.577636016138,170.64053787231444,1322.7512,Residential_3
SHB_1ef742390610baf4,Shanghai,0,362.4808,12.0,0.98,17.0,40.61185823482541,0.022531645490759103,60925.0,1.5,193.1126855299547,32.669155531227005,1449.9232,Residential_3
SHB_407893d25c4cee41,Shanghai,0,309.5652,21.0,1.2,27.0,39.76476315043802,0.018091639245167004,22507.0,1.2,106.952771334059,39.20379344880581,2166.9564,Residential_3
SHB_b73207a14117d37d,Shanghai,0,227.131,12.0,2.5,18.0,38.137534791825175,0.023557440631097205,38800.0,0.9,195.451468548024,21.402500191926958,908.524,Residential_3
SHB_8e601770ee6ce22e,Shanghai,0,324.0102,15.0,1.2,17.0,38.137538694716035,0.016216558042150695,22057.0,0.8,106.577636016138,26.271651072744277,1620.051,Residential_3
SHB_20e9da895ecef11c,Shanghai,0,515.2094,15.0,1.2,82.0,47.969216916905616,0.0746343161532684,97500.0,0.5,193.1126855299547,192.26150622367857,2576.0469999999996,Residential_3
SHB_985ed84afbc4526f,Shanghai,0,486.4192,18.0,1.2,22.0,46.84756950906461,0.06026490108178105,55500.0,0.5,191.0414887439485,175.88402983367442,2918.5152,Residential_3
SHB_5e20f564d37ae455,Shanghai,0,618.286,21.0,2.0,17.0,43.94872600933191,0.013161657931955102,15619.0,0.46,188.2998176949356,56.96368185281754,4328.0019999999995,Residential_3
SHB_08bba7903f63eb87,Shanghai,0,373.7915,45.0,1.64,12.0,40.6118672444066,0.019076223359112746,108711.0,3.5,106.9552834807568,106.95795215606688,5606.8724999999995,Residential_1
SHB_5f2259fda01a624a,Shanghai,0,159.2502,21.0,1.4,13.0,42.10918918407068,0.04574412770442638,34132.0,0.8,188.2998176949356,50.9933304002881,1114.7514,Residential_3
SHB_f6509aa177f5b50f,Shanghai,0,378.8738,30.0,1.45,17.0,40.611868439111376,0.04469378010122159,72868.0,1.0,107.4101180895406,169.3330230331421,3788.7380000000003,Residential_1
SHB_bda309f5a9f27bd1,Shanghai,0,454.3907,15.0,2.0,21.0,40.290589983849294,0.022559535606446305,23526.0,6.0,109.4626129590327,51.25421587944031,2271.9535,Residential_3
SHB_6ec56e7e21d92579,Shanghai,0,677.4145,15.0,1.09,17.0,40.611866072603036,0.02534111543395911,25785.0,1.25,187.0125888573417,85.83219520568846,3387.0724999999998,Residential_3
SHB_b17d8e954dc19825,Shanghai,0,118.8953,9.0,1.2,19.0,39.764760531288275,0.08674422270444543,21200.0,0.8,195.451468548024,30.94044114513555,356.6859,Residential_1
SHB_90e01e2f8f77b09c,Shanghai,0,289.3943,21.0,1.2,11.0,42.46807315753518,0.02817547836520642,44973.0,2.17,186.0630269224294,57.076759870648395,2025.7601,Residential_3
SHB_eb8d43d4e3e75128,Shanghai,0,166.342,9.0,1.5,13.0,39.7647630839963,0.07673563723700541,15940.0,0.68,195.451468548024,38.293078107833864,499.02600000000007,Residential_1
SHB_8e602d1b0a43be4e,Shanghai,0,352.1281,30.0,2.19,23.0,40.61186239155213,0.014127642489718711,38859.0,1.5,107.4101180895406,49.74739907383919,3521.281,Residential_1
SHB_17056a97fa91cafd,Shanghai,0,527.6921,9.0,1.7,24.0,43.94872885529416,0.06276973072097178,9400.0,0.4,277.2869303826127,99.36927306175232,1583.0763,Residential_1
SHB_c9a030bb0cb19959,Shanghai,0,545.1061,18.0,2.0,17.0,42.109193131567906,0.02946597695087497,57645.0,0.65,106.4164738578715,96.37250267028807,3270.6366,Residential_3
SHB_3a2c78ba173da492,Shanghai,0,193.2447,18.0,0.4,39.0,40.57824324270336,0.023161578428255544,15800.0,0.4,186.0630269224294,26.855113649368285,1159.4682,Residential_3
SHB_c8d5ac9899bb67a8,Shanghai,0,624.3636,18.0,1.1,12.0,42.46807905995593,0.06997983168801232,52976.0,0.4,187.2485477506866,262.1571578407287,3746.1816,Residential_3
SHB_01926a70894f963c,Shanghai,0,284.2806,18.0,2.5,34.0,43.9487273171719,0.0404138189716871,10600.0,0.8,189.7240479988971,68.93318823337555,1705.6835999999998,Residential_3
SHB_1d233a432fef4065,Shanghai,0,160.1116,36.0,0.5,3.0,39.7647212625686,0.003954650011380426,37536.0,3.0,107.9609077494667,7.598224089145658,1921.3392000000001,Residential_1
SHB_c758709f19374101,Shanghai,0,438.7943,18.0,1.3,25.0,40.611867031620235,0.038414720361619095,47837.0,0.45,107.1539686726064,101.13696198463438,2632.7658,Residential_3
SHB_e4d8c53795923aac,Shanghai,0,270.7137,18.0,3.0,32.0,46.1871481582764,0.04626820622528222,50684.0,0.7,109.8196341639771,75.15262379765511,1624.2822,Residential_3
SHB_e1c6481d82e9f303,Shanghai,0,448.3837,18.0,1.8,17.0,42.1091886357845,0.01791453701854958,48794.0,0.5,107.1539686726064,48.19551835298538,2690.3022,Residential_3
SHB_900b92e8f756c03f,Shanghai,0,144.8758,6.0,0.5,30.0,42.109143107402154,0.026820809484120082,34000.0,2.0,195.451468548024,7.771372461318968,289.7516,Residential_1
SHB_9e461f3c6fb77491,Shanghai,0,620.7396,21.0,1.62,32.0,46.84757124975504,0.185469618840714,60151.0,0.58,110.056913956187,805.898359079361,4345.1772,Residential_3
SHB_09de966be3f6e81b,Shanghai,0,105.8741,9.0,1.0,23.0,42.468062265046115,0.07207906383968204,28733.0,0.7,125.3372568829002,22.893918038606643,317.6223,Residential_1
SHB_c42b862cbfbbbc47,Shanghai,0,176.9034,9.0,0.85,24.0,42.46801241878854,0.011716862999307727,54216.0,1.5,195.451468548024,6.218258705735203,530.7102,Residential_1
SHB_03e7fa4d1eb4048a,Shanghai,0,120.8438,18.0,0.5,22.0,48.37455467971036,0.13391883531502796,108000.0,0.5,112.5992859239952,97.09956570625306,725.0628,Residential_3
SHB_fa713f43995d0750,Shanghai,0,649.0678,96.0,1.2,24.0,46.33151630270373,0.05204551133017126,67500.0,5.0,187.614026870642,1080.9940972463787,20770.1696,Residential_3
SHB_69258ec4a8011445,Shanghai,0,479.0942,9.0,1.2,85.0,47.32208622725982,0.30106817442070477,61500.0,0.5,277.1405325149242,432.7200485086441,1437.2826,Residential_1
SHB_371f73d52830f512,Shanghai,0,458.2289,18.0,1.2,40.0,48.37455754513181,0.07260897756160567,87235.0,0.5,188.2998176949356,199.62919150907547,2749.3734,Residential_3
SHB_41592ef490c50941,Shanghai,0,398.2699,30.0,1.5,12.0,42.46807646322174,0.025588371197464876,47069.0,0.6,187.2485477506866,101.91078037977216,3982.699,Residential_1
SHB_d4990c56566be564,Shanghai,0,407.4187,42.0,1.63,18.0,40.61186727057232,0.020712665657196847,84820.0,1.7,106.9552834807568,118.142182418257,5703.8618,Residential_1
SHB_1501f35137d0f563,Shanghai,0,253.0691,15.0,0.79,7.0,38.137538963966115,0.021523495007445995,61730.0,2.18,186.0630269224294,27.234657551944252,1265.3455,Residential_3
SHB_cbe207866a2a3b82,Shanghai,0,370.8317,9.0,1.51,18.0,42.10918531116624,0.030836505712843784,65290.0,4.2,276.9477066756423,34.30546150666072,1112.4951,Residential_1
SHB_277711d34f8a4173,Shanghai,0,411.6811,18.0,3.0,22.0,45.87431579667379,0.07358590520948934,64743.0,0.6,191.0414887439485,181.76355840682982,2470.0866,Residential_3
SHB_9a25aa9f844235cc,Shanghai,0,435.1973,18.0,1.5,22.0,40.290585163594336,0.012051705002310339,24352.0,0.9,188.2998176949356,31.469216864411717,2611.1838,Residential_3
SHB_390de5c12e513385,Shanghai,0,200.6103,9.0,1.2,13.0,40.57824020542084,0.03682202563325663,45227.0,2.0,272.5330194201419,22.160632826685905,601.8308999999999,Residential_1
SHB_f5691cfd66d413cd,Shanghai,0,120.7812,15.0,1.2,13.0,40.290532086691755,0.010141110183587413,15800.0,1.0,186.0630269224294,6.12427728652954,603.906,Residential_3
SHB_0606d83e5431a253,Shanghai,0,332.0919,21.0,1.6,41.0,42.468070341036125,0.017665527703967687,41548.0,0.3,188.2998176949356,41.06605061799287,2324.6433,Residential_3
SHB_500ddc9bd8f11b8f,Shanghai,0,474.4942,18.0,3.0,64.0,42.10919080084363,0.022658776219214104,49168.0,1.3,110.056913956187,64.50874737069012,2846.9651999999996,Residential_3
SHB_9c798f5c8a6eb1de,Shanghai,0,718.3017,18.0,1.4,22.0,40.611864067592094,0.013254936770080297,67812.0,0.6,103.7447431214784,57.126261692047116,4309.8102,Residential_3
SHB_2004a9009884942c,Shanghai,0,461.3648,18.0,1.2,22.0,40.61186674861482,0.03355505704769793,59549.0,1.8,188.2998176949356,92.88673310279846,2768.1888,Residential_3
SHB_4c20c24b5826df1e,Shanghai,0,396.9411,18.0,1.9,30.0,40.578248625097046,0.017368970198561012,18198.0,0.4,186.0630269224294,41.36674881890416,2381.6466,Residential_3
